COD_ESCOLA;SITUACAO_FUNCIONAMENTO;TIPO_LOCALIZACAO;TIPO_REDE;ENDERECO_BAIRRO;MUNICIPIO;ESTADO;CEP;LATITUDE;LONGITUDE;QT_SALAS_EXISTENTES;QT_SALAS_UTILIZADAS;QT_MAT_INF;QT_MAT_FUND_AI;QT_MAT_FUND_AF;QT_MAT_MED;QT_MAT_EJA;QT_MAT_PROF;QT_MAT_ESP;QT_DOC_INF;QT_DOC_FUND_AI;QT_DOC_FUND_AF;QT_DOC_MED;QT_DOC_EJA;QT_DOC_PROF;QT_TUR_INF;QT_TUR_FUND_AI;QT_TUR_FUND_AF;QT_TUR_MED;QT_TUR_EJA;QT_TUR_PROF
41381289;Em Atividade;Urbana;Privada;CENTRO;São José dos Pinhais;PR;83005410;-25.53656;-49.19777;null;12;55;47;32;0;0;0;3;5;7;8;0;0;0;5;5;4;0;0;0
41137329;Em Atividade;Urbana;Estadual;ZACARIAS;São José dos Pinhais;PR;83025323;-25.576723;-49.222355;null;19;0;0;520;352;0;0;17;0;0;31;22;0;0;0;0;16;9;0;0
41138449;Em Atividade;Urbana;Estadual;BORDA DO CAMPO;São José dos Pinhais;PR;83075170;-25.5328;-49.089417;null;18;0;0;742;379;0;0;37;0;0;40;35;0;0;0;0;25;12;0;0
41137574;Em Atividade;Urbana;Privada;AFONSO PENA;São José dos Pinhais;PR;83045170;-25.508087;-49.187874;null;14;62;76;55;0;0;0;1;5;8;7;0;0;0;4;5;4;0;0;0
41369041;Em Atividade;Urbana;Municipal;JD IPE;São José dos Pinhais;PR;83055230;-25.480751;-49.175465;null;6;194;0;0;0;0;0;8;11;0;0;0;0;0;10;0;0;0;0;0
41137744;Em Atividade;Urbana;Municipal;JD FABIOLA;São José dos Pinhais;PR;83090190;-25.61435;-49.176674;null;10;0;302;0;0;0;0;12;0;16;0;0;0;0;0;13;0;0;0;0
41138171;Em Atividade;Urbana;Municipal;GUATUPE I;São José dos Pinhais;PR;83060470;-25.496662;-49.152664;null;6;0;247;0;0;0;0;8;0;12;0;0;0;0;0;11;0;0;0;0
41137337;Em Atividade;Urbana;Municipal;BORDA DO CAMPO;São José dos Pinhais;PR;83075050;-25.532156;-49.08844;null;18;0;776;0;0;0;0;23;0;33;0;0;0;0;0;34;0;0;0;0
41147952;Em Atividade;Urbana;Privada;CENTRO;São José dos Pinhais;PR;83005390;-25.536085;-49.19503;null;9;0;0;0;0;0;81;0;0;0;0;0;0;8;0;0;0;0;0;7
41137612;Em Atividade;Rural;Municipal;FAXINA;São José dos Pinhais;PR;83023400;-25.760084;-49.18536;null;4;24;80;0;0;0;0;3;1;6;0;0;0;0;2;5;0;0;0;0
41622944;Em Atividade;Urbana;Privada;OURO FINO;São José dos Pinhais;PR;83010290;-25.55449;-49.17205;null;10;81;139;0;0;0;0;10;6;8;0;0;0;0;7;7;0;0;0;0
41137507;Em Atividade;Urbana;Municipal;CAMPO LARGO ROSEIR;São José dos Pinhais;PR;83091002;-25.67378;-49.18037;null;10;0;429;0;0;0;0;18;0;20;0;0;0;0;0;16;0;0;0;0
41381270;Paralisada;Rural;Privada;COLONIA MURICI;São José dos Pinhais;PR;83005970;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41601890;Em Atividade;Urbana;Estadual;SANTA TEREZA;São José dos Pinhais;PR;83075272;-25.544346;-49.085644;null;24;0;0;783;362;0;0;34;0;0;43;32;0;0;0;0;26;12;0;0
41137990;Em Atividade;Urbana;Municipal;CONTENDA;São José dos Pinhais;PR;83115970;-25.700277;-49.146957;null;9;0;289;0;0;0;0;7;0;9;0;0;0;0;0;13;0;0;0;0
41369149;Em Atividade;Urbana;Municipal;SANTOS DUMONT;São José dos Pinhais;PR;83010350;-25.54914;-49.17694;null;11;318;0;0;0;0;0;10;12;0;0;0;0;0;18;0;0;0;0;0
41161025;Em Atividade;Urbana;Privada;CENTRO;São José dos Pinhais;PR;83005020;-25.531622;-49.197155;null;15;87;0;0;0;0;0;0;10;0;0;0;0;0;10;0;0;0;0;0
41137728;Em Atividade;Urbana;Municipal;SAO MARCOS;São José dos Pinhais;PR;83090030;-25.60575;-49.169613;null;18;0;823;0;0;0;0;32;0;31;0;0;0;0;0;35;0;0;0;0
41155882;Em Atividade;Urbana;Municipal;COSTEIRA;São José dos Pinhais;PR;83015650;-25.554367;-49.168648;null;8;231;0;0;0;0;0;10;13;0;0;0;0;0;14;0;0;0;0;0
41137299;Em Atividade;Urbana;Municipal;CJ APOLO;São José dos Pinhais;PR;83045670;-25.520401;-49.16923;null;8;0;389;0;0;0;0;23;0;22;0;0;0;0;0;16;0;0;0;0
41153553;Em Atividade;Urbana;Municipal;SAO MARCOS;São José dos Pinhais;PR;83090410;-25.615776;-49.17757;null;6;195;0;0;0;0;0;6;7;0;0;0;0;0;10;0;0;0;0;0
41161424;Paralisada;Urbana;Privada;IPE;São José dos Pinhais;PR;83055050;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41160339;Paralisada;Urbana;Privada;AFONSO PENA;São José dos Pinhais;PR;83045490;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41163907;Em Atividade;Urbana;Municipal;JD ALVORADA;São José dos Pinhais;PR;83060645;null;null;null;4;0;165;0;0;0;0;6;0;12;0;0;0;0;0;8;0;0;0;0
41138155;Em Atividade;Urbana;Municipal;COLONIA RIO GRANDE;São José dos Pinhais;PR;83025323;-25.57649;-49.222233;null;8;0;297;0;0;0;0;10;0;17;0;0;0;0;0;12;0;0;0;0
41369360;Em Atividade;Urbana;Privada;INA;São José dos Pinhais;PR;83065470;-25.506187;-49.161407;null;10;85;0;0;0;0;0;1;8;0;0;0;0;0;8;0;0;0;0;0
41137833;Em Atividade;Urbana;Privada;CENTRO;São José dos Pinhais;PR;83030490;-25.536428;-49.20887;null;17;99;88;114;80;0;0;10;7;8;14;17;0;0;7;5;4;3;0;0
41155866;Em Atividade;Urbana;Municipal;SANTOS DUMONT;São José dos Pinhais;PR;83010240;-25.54493;-49.178383;null;8;232;0;0;0;0;0;7;11;0;0;0;0;0;13;0;0;0;0;0
41137906;Em Atividade;Urbana;Municipal;CJ GUARANI;São José dos Pinhais;PR;83025480;-25.560534;-49.208588;null;14;0;614;0;0;0;0;19;0;31;0;0;0;0;0;26;0;0;0;0
41379330;Em Atividade;Urbana;Municipal;RIACHO DOCE;São José dos Pinhais;PR;83085627;-25.537918;-49.156536;null;6;205;0;0;0;0;0;5;9;0;0;0;0;0;11;0;0;0;0;0
41138422;Em Atividade;Urbana;Estadual;CENTRO;São José dos Pinhais;PR;83005185;-25.535217;-49.207134;null;13;0;0;381;451;0;108;40;0;0;32;42;0;17;0;0;13;14;0;3
41155890;Em Atividade;Urbana;Municipal;BORDA DO CAMPO;São José dos Pinhais;PR;83075310;-25.537483;-49.091614;null;8;226;0;0;0;0;0;7;11;0;0;0;0;0;13;0;0;0;0;0
41379349;Em Atividade;Urbana;Municipal;SAO PEDRO;São José dos Pinhais;PR;83005510;-25.543043;-49.194992;null;5;110;0;0;0;0;0;0;8;0;0;0;0;0;8;0;0;0;0;0
41137310;Em Atividade;Urbana;Municipal;QUISSISSANA;São José dos Pinhais;PR;83085050;-25.548124;-49.155575;null;11;0;536;0;0;37;0;20;0;21;0;0;2;0;0;22;0;0;4;0
41138082;Em Atividade;Urbana;Municipal;JD IZAURA;São José dos Pinhais;PR;83055527;-25.473034;-49.148655;null;6;0;240;0;0;0;0;4;0;15;0;0;0;0;0;12;0;0;0;0
41369076;Em Atividade;Urbana;Municipal;GUATUPE;São José dos Pinhais;PR;83060370;-25.490505;-49.142002;null;8;302;0;0;0;0;0;7;14;0;0;0;0;0;15;0;0;0;0;0
41138058;Em Atividade;Urbana;Privada;SAO PEDRO;São José dos Pinhais;PR;83020000;-25.55457;-49.190334;null;38;76;54;0;0;0;0;2;9;7;0;0;0;0;7;5;0;0;0;0
41369270;Em Atividade;Rural;Estadual;COLONIA MARCELINO;São José dos Pinhais;PR;83005970;-25.750023;-49.241432;null;8;0;0;270;162;0;0;8;0;0;17;16;0;0;0;0;9;6;0;0
41157940;Em Atividade;Urbana;Municipal;GUATUPE;São José dos Pinhais;PR;83060540;-25.49681;-49.140064;null;8;190;0;0;0;0;0;4;8;0;0;0;0;0;11;0;0;0;0;0
41137256;Em Atividade;Rural;Municipal;COLONIA MALHADA;São José dos Pinhais;PR;83180970;-25.663242;-49.09946;null;7;74;162;0;0;0;0;5;3;8;0;0;0;0;4;9;0;0;0;0
41137663;Em Atividade;Urbana;Municipal;ARISTOCRATA;São José dos Pinhais;PR;83025040;-25.545267;-49.207905;null;4;0;122;0;0;0;0;17;0;11;0;0;0;0;0;8;0;0;0;0
41164741;Em Atividade;Urbana;Privada;CARIOCA;São José dos Pinhais;PR;83005050;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41137302;Em Atividade;Urbana;Municipal;ACADEMIA;São José dos Pinhais;PR;83065500;-25.511314;-49.13443;null;6;0;186;0;0;0;0;7;0;10;0;0;0;0;0;10;0;0;0;0
41379357;Em Atividade;Urbana;Municipal;MORADIA RIO PEQUEN;São José dos Pinhais;PR;83085627;-25.538315;-49.156696;null;15;0;625;0;0;0;0;21;0;30;0;0;0;0;0;25;0;0;0;0
41138074;Em Atividade;Urbana;Municipal;INA;São José dos Pinhais;PR;83065110;-25.505598;-49.16727;null;16;0;705;0;0;0;0;19;0;31;0;0;0;0;0;28;0;0;0;0
41161670;Em Atividade;Urbana;Privada;AFONSO PENA;São José dos Pinhais;PR;83045340;-25.51371;-49.180725;null;5;60;0;0;0;0;0;0;5;0;0;0;0;0;6;0;0;0;0;0
41369157;Em Atividade;Urbana;Municipal;JD MARAMBAIA;São José dos Pinhais;PR;83060460;-25.506279;-49.134537;null;10;275;0;0;0;0;0;7;9;0;0;0;0;0;16;0;0;0;0;0
41164733;Em Atividade;Urbana;Privada;EL DOURADO;São José dos Pinhais;PR;83020270;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41401638;Em Atividade;Urbana;Privada;SAO MARCOS;São José dos Pinhais;PR;83090090;-25.604143;-49.171886;null;23;116;107;62;0;0;0;5;7;7;9;0;0;0;8;6;4;0;0;0
41369165;Em Atividade;Urbana;Municipal;PARQUE DA FONTE;São José dos Pinhais;PR;83050130;-25.501701;-49.183384;null;8;263;0;0;0;0;0;12;11;0;0;0;0;0;14;0;0;0;0;0
41138325;Em Atividade;Rural;Municipal;COLONIA MARCELINO;São José dos Pinhais;PR;83024970;-25.74984;-49.241043;null;7;44;164;0;0;0;0;8;3;12;0;0;0;0;3;9;0;0;0;0
41369106;Em Atividade;Urbana;Municipal;BORDA DO CAMPO;São José dos Pinhais;PR;83075295;-25.52535;-49.099194;null;9;199;0;0;0;0;0;9;8;0;0;0;0;0;14;0;0;0;0;0
41385683;Em Atividade;Urbana;Municipal;CONTENDA;São José dos Pinhais;PR;83115970;-25.699604;-49.14818;null;7;127;0;0;0;0;0;3;7;0;0;0;0;0;11;0;0;0;0;0
41138341;Em Atividade;Urbana;Municipal;CIDADE JARDIM;São José dos Pinhais;PR;83035370;-25.52109;-49.204018;null;10;0;230;0;0;0;0;9;0;15;0;0;0;0;0;11;0;0;0;0
41157621;Em Atividade;Urbana;Municipal;BORDA DO CAMPO;São José dos Pinhais;PR;83075336;-25.522469;-49.099144;null;9;160;0;0;0;0;0;5;11;0;0;0;0;0;11;0;0;0;0;0
41137558;Em Atividade;Urbana;Estadual;VL BRAGA;São José dos Pinhais;PR;83005030;-25.543972;-49.19295;null;24;0;0;751;1128;0;560;62;0;0;47;73;0;51;0;0;23;31;0;16
41372980;Em Atividade;Urbana;Municipal;PARQUE DA FONTE;São José dos Pinhais;PR;83050290;-25.493912;-49.172707;null;7;186;0;0;0;0;0;7;10;0;0;0;0;0;11;0;0;0;0;0
41376188;Em Atividade;Urbana;Municipal;JD NEMARI I;São José dos Pinhais;PR;83045280;-25.52471;-49.097294;null;12;0;391;0;0;0;0;15;0;20;0;0;0;0;0;17;0;0;0;0
41155912;Em Atividade;Urbana;Municipal;PARQUE DA FONTE;São José dos Pinhais;PR;83050520;-25.496353;-49.17909;null;13;325;0;0;0;0;0;19;17;0;0;0;0;0;19;0;0;0;0;0
41160290;Em Atividade;Urbana;Privada;AFONSO PENA;São José dos Pinhais;PR;83045220;-25.50901;-49.185806;null;10;67;23;0;0;0;0;2;6;2;0;0;0;0;6;2;0;0;0;0
41373065;Em Atividade;Urbana;Municipal;CENTRO;São José dos Pinhais;PR;83005030;-25.541481;-49.199593;null;3;64;0;0;0;0;0;4;5;0;0;0;0;0;5;0;0;0;0;0
41150503;Paralisada;Urbana;Privada;AFONSO PENA;São José dos Pinhais;PR;83045250;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41146093;Em Atividade;Urbana;Estadual;AFONSO PENA-CJ URA;São José dos Pinhais;PR;83045290;-25.512794;-49.183346;null;9;0;0;537;0;0;0;18;0;0;37;0;0;0;0;0;18;0;0;0
41149122;Em Atividade;Urbana;Privada;COSTEIRA;São José dos Pinhais;PR;83015210;-25.561226;-49.172607;null;13;28;38;0;0;127;0;193;13;13;0;0;20;0;5;16;0;0;12;0
41354818;Em Atividade;Urbana;Privada;ARISTOCRATA;São José dos Pinhais;PR;83025030;-25.55031;-49.21068;null;20;44;77;111;43;0;0;2;9;8;11;15;0;0;3;5;4;3;0;0
41354869;Em Atividade;Urbana;Privada;CIDADE JARDIM;São José dos Pinhais;PR;83040210;-25.526838;-49.201477;null;36;211;436;473;243;0;0;23;11;16;17;13;0;0;11;17;13;5;0;0
41137531;Em Atividade;Urbana;Estadual;COLONIA MURICI;São José dos Pinhais;PR;83015290;-25.593412;-49.127346;null;11;0;0;406;265;0;0;15;0;0;22;23;0;0;0;0;12;8;0;0
41137965;Em Atividade;Urbana;Municipal;MORADIAS TREVISAN;São José dos Pinhais;PR;83020250;-25.564323;-49.19681;null;13;0;352;0;0;0;0;10;0;22;0;0;0;0;0;17;0;0;0;0
41153570;Em Atividade;Urbana;Municipal;SANTO ANTONIO;São José dos Pinhais;PR;83025474;-25.565203;-49.2038;null;10;309;0;0;0;0;0;10;13;0;0;0;0;0;16;0;0;0;0;0
41361512;Em Atividade;Urbana;Estadual;BARRO PRETO;São José dos Pinhais;PR;83015825;-25.582285;-49.16989;null;6;0;0;394;186;0;0;22;0;0;21;21;0;0;0;0;12;6;0;0
41149408;Em Atividade;Urbana;Municipal;RIO PEQUENO;São José dos Pinhais;PR;83065590;-25.527628;-49.150772;null;8;203;0;0;0;0;0;10;9;0;0;0;0;0;13;0;0;0;0;0
41137671;Em Atividade;Urbana;Estadual;VL PALMIRA;São José dos Pinhais;PR;83040140;-25.526962;-49.1992;null;21;0;0;724;1079;0;297;76;0;0;38;54;0;37;0;0;20;26;0;8
41138015;Em Atividade;Urbana;Municipal;JD IPE;São José dos Pinhais;PR;83055260;-25.478539;-49.174965;null;13;0;393;0;0;21;0;20;0;27;0;0;1;0;0;18;0;0;2;0
41361911;Em Atividade;Urbana;Estadual;RIO PEQUENO;São José dos Pinhais;PR;83085392;-25.540588;-49.154655;null;17;0;0;1106;531;0;0;61;0;0;50;40;0;0;0;0;34;15;0;0
41137272;Em Atividade;Urbana;Municipal;JD OURO FINO;São José dos Pinhais;PR;83015010;-25.554379;-49.183277;null;6;0;232;0;0;0;0;10;0;13;0;0;0;0;0;11;0;0;0;0
41138147;Em Atividade;Urbana;Municipal;JD MARAMBAIA;São José dos Pinhais;PR;83060460;-25.506374;-49.13481;null;9;0;354;0;0;0;0;23;0;17;0;0;0;0;0;18;0;0;0;0
41369343;Em Atividade;Urbana;Privada;ARISTOCRATA;São José dos Pinhais;PR;83030480;-25.531101;-49.20783;null;8;47;56;0;0;0;0;1;6;6;0;0;0;0;5;5;0;0;0;0
41137655;Em Atividade;Urbana;Municipal;COSTEIRA;São José dos Pinhais;PR;83015470;-25.5726;-49.154865;null;8;0;206;0;0;0;0;7;0;15;0;0;0;0;0;12;0;0;0;0
41138031;Em Atividade;Urbana;Municipal;CENTRO;São José dos Pinhais;PR;83005040;-25.538504;-49.209908;null;13;0;220;0;0;0;0;11;0;18;0;0;0;0;0;11;0;0;0;0
41369025;Em Atividade;Urbana;Municipal;CIDADE JARDIM;São José dos Pinhais;PR;83035030;-25.527971;-49.20864;null;15;391;0;0;0;0;0;5;14;0;0;0;0;0;23;0;0;0;0;0
41562895;Em Atividade;Urbana;Municipal;CIDADE JARDIM;São José dos Pinhais;PR;83040210;-25.526129;-49.2019;null;5;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41381211;Em Atividade;Urbana;Municipal;ROSEIRA S SEBAS;São José dos Pinhais;PR;83070165;-25.520796;-49.12669;null;10;308;0;0;0;0;0;8;11;0;0;0;0;0;16;0;0;0;0;0
41369068;Em Atividade;Urbana;Municipal;AVIACAO;São José dos Pinhais;PR;83045470;-25.519989;-49.177067;null;6;168;0;0;0;0;0;10;11;0;0;0;0;0;11;0;0;0;0;0
41137973;Em Atividade;Rural;Municipal;CAMPINA TAQUARAL;São José dos Pinhais;PR;83021430;-25.61229;-49.209774;null;8;96;221;0;0;0;0;16;4;13;0;0;0;0;5;11;0;0;0;0
41164725;Em Atividade;Urbana;Privada;INA;São José dos Pinhais;PR;83065470;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41381254;Em Atividade;Urbana;Municipal;QUISSISSANA;São José dos Pinhais;PR;83085010;-25.544823;-49.15497;null;13;391;0;0;0;0;0;16;27;0;0;0;0;0;22;0;0;0;0;0
41164377;Em Atividade;Urbana;Privada;INA;São José dos Pinhais;PR;83065370;null;null;null;7;0;57;0;0;0;0;1;0;8;0;0;0;0;0;5;0;0;0;0
41361539;Em Atividade;Urbana;Municipal;VL NOVA;São José dos Pinhais;PR;83070190;-25.516144;-49.12744;null;7;0;317;0;0;0;0;15;0;16;0;0;0;0;0;13;0;0;0;0
41387155;Em Atividade;Urbana;Privada;CENTRO;São José dos Pinhais;PR;83005410;-25.534517;-49.20455;null;16;92;204;244;109;0;0;3;11;17;20;23;0;0;10;10;11;3;0;0
41137892;Em Atividade;Urbana;Municipal;JD BRASIL;São José dos Pinhais;PR;83060540;-25.484463;-49.148857;null;13;0;619;0;0;35;0;25;0;27;0;0;3;0;0;26;0;0;5;0
41387821;Em Atividade;Urbana;Municipal;IPE;São José dos Pinhais;PR;83055495;-25.474272;-49.152195;null;7;194;0;0;0;0;0;1;9;0;0;0;0;0;11;0;0;0;0;0
41369084;Em Atividade;Urbana;Municipal;AFONSO PENA;São José dos Pinhais;PR;83045010;-25.508314;-49.189705;null;8;265;0;0;0;0;0;17;12;0;0;0;0;0;14;0;0;0;0;0
41376200;Em Atividade;Urbana;Municipal;VL JUREMA;São José dos Pinhais;PR;83070210;-25.5335;-49.14102;null;13;0;440;0;0;0;0;18;0;20;0;0;0;0;0;20;0;0;0;0
41552024;Em Atividade;Urbana;Municipal;INA;São José dos Pinhais;PR;83065000;-25.512781;-49.1582;null;15;426;0;0;0;0;0;17;22;0;0;0;0;0;24;0;0;0;0;0
41138430;Em Atividade;Urbana;Privada;CENTRO;São José dos Pinhais;PR;83005340;-25.541254;-49.202953;null;30;29;215;278;191;0;0;1;2;18;20;16;0;0;2;9;8;5;0;0
41162781;Em Atividade;Urbana;Privada;SAO PEDRO;São José dos Pinhais;PR;83005530;-25.547806;-49.197285;null;8;38;40;0;0;0;0;2;4;5;0;0;0;0;3;5;0;0;0;0
41147227;Em Atividade;Urbana;Privada;AFONSO PENA;São José dos Pinhais;PR;83005440;-25.51498;-49.179855;null;12;0;0;0;402;200;0;8;0;0;0;14;3;0;0;0;0;3;8;0
41137493;Em Atividade;Urbana;Estadual;SAO MARCOS;São José dos Pinhais;PR;83090030;-25.605503;-49.168194;null;18;0;0;896;402;0;0;28;0;0;43;27;0;0;0;0;25;11;0;0
41385330;Em Atividade;Urbana;Municipal;CENTRO;São José dos Pinhais;PR;83030720;-25.53342;-49.207737;null;13;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41354800;Em Atividade;Urbana;Privada;BORDA DO CAMPO;São José dos Pinhais;PR;83075320;-25.532288;-49.0899;null;5;59;0;0;0;0;0;3;6;0;0;0;0;0;11;0;0;0;0;0
41453832;Em Atividade;Urbana;Privada;CIDADE JARDIM;São José dos Pinhais;PR;83035390;-25.524446;-49.202343;null;7;38;63;0;0;0;0;1;4;4;0;0;0;0;4;5;0;0;0;0
41389310;Em Atividade;Urbana;Estadual;AFONSO PENA;São José dos Pinhais;PR;83065485;-25.50764;-49.156765;null;16;0;0;734;310;0;34;56;0;0;37;31;0;12;0;0;22;9;0;1
41138392;Em Atividade;Rural;Municipal;CASTELHANOS;São José dos Pinhais;PR;83005110;-25.80031;-48.911137;null;1;4;10;0;0;0;0;0;1;1;0;0;0;0;2;3;0;0;0;0
41158482;Em Atividade;Urbana;Privada;CRUZEIRO;São José dos Pinhais;PR;83010620;-25.535221;-49.18681;null;12;0;0;0;35;0;215;3;0;0;0;12;0;44;0;0;0;1;0;20
41137809;Em Atividade;Urbana;Estadual;AGUAS BELAS;São José dos Pinhais;PR;83040560;-25.52461;-49.18813;null;8;0;0;449;0;0;0;26;0;0;27;0;0;0;0;0;16;0;0;0
41137680;Em Atividade;Urbana;Privada;BOM JESUS;São José dos Pinhais;PR;83025060;-25.546257;-49.202236;null;34;127;525;594;336;0;0;125;11;24;21;19;0;0;8;19;17;7;0;0
41369033;Em Atividade;Urbana;Municipal;BORDA DO CAMPO;São José dos Pinhais;PR;83075240;-25.538836;-49.088898;null;8;239;0;0;0;0;0;8;11;0;0;0;0;0;13;0;0;0;0;0
41137841;Em Atividade;Urbana;Estadual;GUATUPE;São José dos Pinhais;PR;83060000;-25.485147;-49.15124;null;21;0;0;1317;712;0;0;51;0;0;51;51;0;0;0;0;40;19;0;0
41137540;Em Atividade;Urbana;Estadual;JD VENEZA;São José dos Pinhais;PR;83025240;-25.555635;-49.20838;null;12;0;0;618;429;0;39;32;0;0;32;29;0;13;0;0;18;11;0;1
41137779;Em Atividade;Rural;Municipal;CACHOEIRA;São José dos Pinhais;PR;83005970;-25.610239;-49.249306;null;10;44;127;0;0;0;0;4;2;11;0;0;0;0;2;7;0;0;0;0
41138090;Em Atividade;Rural;Estadual;CACHOEIRA;São José dos Pinhais;PR;83021250;-25.610262;-49.249676;null;4;0;0;195;0;0;0;12;0;0;13;0;0;0;0;0;8;0;0;0
41137361;Em Atividade;Urbana;Estadual;CENTRO;São José dos Pinhais;PR;83005090;-25.5391;-49.20835;null;14;0;0;376;397;0;37;21;0;0;30;32;0;13;0;0;15;12;0;1
41369114;Em Atividade;Urbana;Municipal;INA;São José dos Pinhais;PR;83065170;-25.502888;-49.167007;null;10;272;0;0;0;0;0;6;9;0;0;0;0;0;16;0;0;0;0;0
41387570;Em Atividade;Urbana;Municipal;BORDA DO CAMPO;São José dos Pinhais;PR;83075508;-25.5436;-49.085495;null;14;0;475;0;0;0;0;17;0;21;0;0;0;0;0;20;0;0;0;0
41373057;Em Atividade;Rural;Estadual;COLONIA MALHADA;São José dos Pinhais;PR;83185000;-25.662836;-49.09942;null;8;0;0;237;145;0;0;8;0;0;17;16;0;0;0;0;8;6;0;0
41137345;Em Atividade;Urbana;Municipal;CJ JUPITER;São José dos Pinhais;PR;83045170;-25.508804;-49.189323;null;14;0;379;0;0;0;0;25;0;15;0;0;0;0;0;14;0;0;0;0
41137485;Em Atividade;Urbana;Municipal;JD SANTOS DUMONT;São José dos Pinhais;PR;83010390;-25.545849;-49.179512;null;14;0;656;0;0;0;0;26;0;37;0;0;0;0;0;28;0;0;0;0
41138180;Em Atividade;Urbana;Municipal;JD OURO VERDE;São José dos Pinhais;PR;83020230;-25.554785;-49.199074;null;7;67;193;0;0;0;0;17;5;13;0;0;0;0;4;10;0;0;0;0
41161793;Em Atividade;Urbana;Privada;CIDADE JARDIM;São José dos Pinhais;PR;83035000;null;null;null;6;10;0;0;0;0;0;1;2;0;0;0;0;0;3;0;0;0;0;0
41137230;Em Atividade;Urbana;Estadual;JD CURITIBANO;São José dos Pinhais;PR;83045040;-25.512451;-49.187496;null;13;0;0;517;473;0;0;34;0;0;32;36;0;0;0;0;16;14;0;0
41137477;Em Atividade;Urbana;Municipal;PARQUE DA FONTE;São José dos Pinhais;PR;83050100;-25.501657;-49.182964;null;12;0;445;0;0;29;0;15;0;17;0;0;2;0;0;17;0;0;2;0
41361520;Em Atividade;Urbana;Estadual;CENTRO;São José dos Pinhais;PR;83005150;-25.538307;-49.205418;null;18;0;0;0;0;649;0;36;0;0;0;0;62;0;0;0;0;0;31;0
41157907;Em Atividade;Urbana;Privada;AFONSO PENA;São José dos Pinhais;PR;83065470;-25.502735;-49.163586;null;20;165;284;172;36;0;0;6;8;9;7;8;0;0;8;10;5;3;0;0
41138104;Em Atividade;Urbana;Privada;CENTRO;São José dos Pinhais;PR;83005570;-25.544636;-49.19795;null;1;167;256;0;0;0;0;4;18;18;0;0;0;0;9;16;0;0;0;0
41161769;Em Atividade;Urbana;Privada;PARQUE DA FONTE;São José dos Pinhais;PR;83050160;-25.504658;-49.17594;null;9;30;0;0;0;0;0;1;3;0;0;0;0;0;3;0;0;0;0;0
41156153;Em Atividade;Urbana;Federal;VILA AMELIA;Pinhais;PR;83330200;-25.424103;-49.163025;null;8;0;0;0;260;0;260;4;0;0;0;27;0;27;0;0;0;8;0;8
41135849;Paralisada;Urbana;Privada;WEISSOPOLIS;Pinhais;PR;83321000;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
41151615;Em Atividade;Urbana;Privada;JD EMILIANO PERNET;Pinhais;PR;83324221;null;null;null;11;48;7;0;0;0;0;0;5;3;0;0;0;0;7;1;0;0;0;0
41135717;Em Atividade;Urbana;Estadual;JD CLAUDIA;Pinhais;PR;83326550;-25.397572;-49.180775;null;13;0;0;318;121;0;0;17;0;0;26;26;0;0;0;0;12;4;0;0
41148070;Em Atividade;Urbana;Municipal;JD CLAUDIA;Pinhais;PR;83326544;-25.39691;-49.177143;null;8;28;149;0;0;0;0;6;3;18;0;0;0;0;1;5;0;0;0;0
41135741;Em Atividade;Urbana;Privada;JD WEISSOPOLIS;Pinhais;PR;83322140;-25.451;-49.182;null;9;17;167;100;0;0;0;3;1;12;11;0;0;0;1;8;4;0;0;0
41135938;Em Atividade;Urbana;Estadual;JD ATUBA I;Pinhais;PR;83326200;-25.400646;-49.183483;null;15;0;0;588;391;0;70;21;0;0;32;31;0;16;0;0;21;11;0;2
41157990;Em Atividade;Urbana;Privada;EMILIANO PERNETA;Pinhais;PR;83324480;-25.417898;-49.18216;null;16;0;0;0;132;0;0;1;0;0;0;21;0;0;0;0;0;3;0;0
41135601;Em Atividade;Urbana;Municipal;VL M ANTONIETA;Pinhais;PR;83331050;-25.442913;-49.16463;null;29;85;705;0;0;7;0;30;8;46;0;0;1;0;4;27;0;0;3;0
41357361;Em Atividade;Urbana;Estadual;VL M ANTONIETA;Pinhais;PR;83331050;-25.442755;-49.164658;null;23;0;0;0;0;275;0;17;0;0;0;0;50;0;0;0;0;0;23;0
41375971;Em Atividade;Urbana;Municipal;PINEVILLE;Pinhais;PR;83320600;-25.427782;-49.17393;null;8;196;0;0;0;0;0;12;12;0;0;0;0;0;8;0;0;0;0;0
